ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1901632	regulation of synaptic vesicle membrane organization	9/5579	12/18888	0.75	2.53916472486109	3.45308841560222	0.00149081115827548	0.0220695782683024	0.0186296396832211	SYT1/CPLX3/DOC2A/RAB3A/GRIK5/ERC2/CPLX1/CPLX2/STXBP1	9
GO:0043303	mast cell degranulation	26/5579	52/18888	0.5	1.69277648324072	3.23882457669896	0.00150735507015264	0.0222624748822543	0.01879246990908	PIK3CD/GAB2/CBL/FERRY3/PTGDR/IL4R/ADORA2B/UNC13D/GRP/STXBP2/ADGRE2/SCN11A/SNX4/CLNK/KIT/CPLX2/RAB44/RABGEF1/LAT2/PIK3CG/LYN/SYK/STXBP1/PTGDS/BTK/IL13RA2	26
GO:0019226	transmission of nerve impulse	34/5579	73/18888	0.465753424657534	1.57683288849821	3.19702690436273	0.00152679016941537	0.0224970756125948	0.0189905039187258	MTOR/KCNA2/TNR/RGS21/ANK3/JAM3/KCNA1/P2RX4/CHRM5/OTOA/CACNG3/PAFAH1B1/MYH14/CACNG8/CACNB4/SCN2A/CHRNA1/COL6A1/CACNG2/CACNA1I/SCN11A/KCNMB2/FGF12/HCN1/ITGA2/GRIA1/GRIK2/KCND2/CLCN1/CNTNAP2/KCNQ3/PLEC/DMRT3/NTRK2	34
GO:0015914	phospholipid transport	45/5579	103/18888	0.436893203883495	1.47912508244335	3.15681315706851	0.00155793989902908	0.0229028009286503	0.0193329896860832	ABCA4/APOA2/ANO9/OSBPL5/ANO3/APOC3/APOA4/ANO6/OSBPL8/ANO4/GLTP/P2RX7/PITPNM2/SCARB1/ATP8A2/ATP11A/ATP8B4/PLA2G10/ABCC1/PITPNA/PITPNM3/PLSCR3/PITPNC1/APOC1/ABCG8/ABCA12/ANO7/ATP9A/PRELID3B/OSBPL2/ABCG1/PLSCR4/PLSCR2/PLSCR1/ATP8A1/SCARB2/CLPTM1L/PLEKHA8/ABCB1/XKR5/XKR6/XKR4/ABCA1/TRPC5/ATP11C	45
GO:0006904	vesicle docking involved in exocytosis	22/5579	42/18888	0.523809523809524	1.77338488720457	3.24861085670739	0.00158238680635344	0.0232083398265171	0.0195909048808036	RAB3B/EXOC6/CTBP2/EXOC5/VTI1B/UNC13C/EXOC7/STXBP2/UNC13A/RAB3A/PPFIA3/PLEK/EXOC6B/RALB/KCNB1/EXOC3/RAB3C/CPLX2/EXOC2/CFTR/EXOC4/STXBP1	22
GO:0086001	cardiac muscle cell action potential	38/5579	84/18888	0.452380952380952	1.53155967531304	3.16121116819262	0.00162998399102303	0.0238512207092884	0.0201335812772286	NOS1AP/RYR2/CACNB2/ANK3/CTNNA3/KCNQ1/CACNA1C/PKP2/ATP2A2/HCN4/YWHAE/CACNA1G/KCNH6/DSG2/NEDD4L/HCN2/TRPM4/SLC8A1/SCN2A/SNTA1/KCNE1/CAV3/GPD1L/SCN5A/SCN11A/CACNA1D/FGF12/DLG1/ANK2/CAMK2D/KCNN2/DSP/TBX18/GJA1/CACNA2D1/KCNH2/DMD/FGF13	38
GO:0032526	response to retinoic acid	46/5579	106/18888	0.433962264150943	1.46920223073723	3.13638263804901	0.00164473129837219	0.0239563620838763	0.0202223344876687	RXRG/BRINP2/ABL2/BRINP3/WNT9A/WNT3A/CYP26A1/FGFR2/YAP1/WNT5B/WNT10B/FZD10/SNW1/LTK/ALDH1A2/MMP2/SLC6A4/RARA/WNT3/WNT9B/YES1/NDUFA13/MEIOSIN/TEAD2/CREB1/WNT6/ASXL1/TBX1/WNT7B/WNT5A/EPHA3/GSK3B/TFRC/CD38/TRIML2/BMP6/PTK7/HDAC2/PTK2B/LYN/GDAP1/AQP3/RORB/ABCA1/BRINP1/RXRA	46
GO:0097306	cellular response to alcohol	46/5579	106/18888	0.433962264150943	1.46920223073723	3.13638263804901	0.00164473129837219	0.0239563620838763	0.0202223344876687	GNB1/PTGFR/ADAM15/TNFSF4/NPAS4/FDX1/GRAMD1B/LRP6/ITPR2/MDM2/PRKD1/GNG2/PTGDR/RAD51/BLM/IGF1R/SCNN1G/SCNN1B/ADCY7/ACACA/BRCA1/DNMT3A/PRKCE/CREB1/SLC23A2/MLC1/GRAMD1C/ADCY5/XRN1/ADCY2/CTNNA1/LARP1/KCNMB1/SGK1/ADCY1/LANCL2/GNAI1/CFTR/SMO/SFRP1/SPIDR/ADCY8/FBP1/ABCA1/GLRA2/AIFM1	46
GO:0003002	regionalization	155/5579	429/18888	0.361305361305361	1.22321843777302	3.02790038962885	0.0017139676502613	0.0249075665872835	0.0210252767527225	HES4/SKI/HES5/HES2/C1QA/RNF220/SSBP3/WNT2B/NOTCH2/CFAP45/VANGL2/PBX1/GPR161/PLXNA2/DISP1/WNT3A/GREM2/ENKUR/BICC1/BMPR1A/CYP26C1/TLL2/LDB1/SUFU/FGFR2/MMP21/MICAL2/ALX4/LRP5/FOLR1/DYNC2H1/ZBTB16/DSCAML1/CDON/TULP3/LRP6/CAPRIN2/PRICKLE1/HOXC9/HOXC6/HOXC5/DDIT3/FOXN4/TCTN1/TBX3/KDM2B/TMED2/SETDB2/PCDH8/NKX2-1/PSEN1/ASB2/YY1/PIERCE2/ALDH1A2/SMAD6/SMAD3/CHSY1/PCSK6/AXIN1/IFT140/CLUAP1/ITGAM/NKD1/ADGRG1/NDRG4/PSKH1/GAS8/HES7/ODAD4/WNT3/HOXB3/HOXB4/HOXB6/AXIN2/DNAI2/FOXJ1/CCDC40/CFAP53/SMAD4/RTTN/NCLN/C3/DAND5/MEGF8/NTF4/DNAAF3/DRC1/IFT172/VAX2/EMX1/NOTO/PAX8/GLI2/ACVR1/TBR1/LRP2/BBS5/DAW1/KIF3B/TBX1/EP300/WNT7B/WNT7A/SEMA3F/WNT5A/ROBO2/ROBO1/ARL13B/TP63/MSX1/RBPJ/WDR19/PKD2/BMPR1B/CXXC4/TLL1/IRX1/DNAH5/BASP1/GDNF/MEF2C/FGF1/DAAM2/MDFI/TBX18/TBC1D32/GJA1/LFNG/DNAH11/HOXA9/HOXA10/HOXA11/GLI3/PKD1L1/COBL/SEMA3C/RELN/FEZF1/SMO/GATA4/FGFR1/SFRP1/EXT1/ARC/DMRT3/DMRT2/RFX3/PCSK5/TDRD7/ANKS6/PIERCE1/AR/GPC3/ZIC3	155
GO:0002448	mast cell mediated immunity	27/5579	55/18888	0.490909090909091	1.66199872899998	3.18321304200812	0.0017462123158317	0.0252735326083976	0.0213342004225259	PIK3CD/GAB2/CBL/FERRY3/PTGDR/IL4R/ADORA2B/UNC13D/GRP/STXBP2/ADGRE2/SCN11A/SNX4/SPON2/CLNK/KIT/CPLX2/RAB44/RABGEF1/LAT2/PIK3CG/LYN/SYK/STXBP1/PTGDS/BTK/IL13RA2	27
GO:0009895	negative regulation of catabolic process	130/5579	353/18888	0.368271954674221	1.24680420861923	3.03061366451393	0.00175345713786521	0.0252735326083976	0.0213342004225259	MTOR/ATP13A2/PINK1/TENT5B/ZCCHC17/KDM4A/PTPN22/SEC22B/APOA2/PKP1/ADORA1/ATP2B4/FMN2/LARP4B/A1CF/SUFU/PKP3/PANO1/EIF4G2/NELL1/APOC3/SORL1/FEZ1/TIRAP/TIGAR/STK38L/ETFBKMT/LRRK2/USP30/ACACB/SCFD1/PSEN1/SLIRP/BAG5/MAP1A/ANXA2/HERC1/SMAD3/PML/CRTC3/TSC2/USP7/GRIN2A/CLEC16A/VPS35/N4BP1/SF3B3/ZDHHC7/SLC7A5/BANP/CBFA2T3/METTL16/NCOR1/STAT3/IGF2BP1/AXIN2/GRIN2C/USP36/TIMP2/RPTOR/USP14/NPC1/SMAD4/BCL2/SERPINB12/SGTA/PLIN5/PRKACA/GIPC1/GSK3A/APOC1/NOP53/RASIP1/NBAS/ALK/FEZ2/LRPPRC/DAPL1/BOLL/SLC11A1/SERPINE2/ERFE/HDAC4/DDRGK1/USP25/MGAT3/EP300/TSPO/FHIT/IGF2BP2/TBC1D14/RBM47/SNCA/LARP1B/NOCT/RBM46/DAP/GDNF/PPP2CA/LARP1/HNRNPAB/RBM24/TRIM40/TAB2/QKI/FOXK1/EGFR/CYP51A1/PIK3CG/MET/GATA4/LZTS1/ADRA1A/EIF3H/ADGRB1/NRBP2/WASHC1/RIC1/RGP1/SECISBP2/FBP1/PTPN3/TRAF2/TAB3/RBM10/TIMP1/RRAGB/OPHN1/TENT5D/MTM1	130
GO:0030072	peptide hormone secretion	93/5579	242/18888	0.384297520661157	1.30105961108585	3.05178755489247	0.00175833550095679	0.0252735326083976	0.0213342004225259	SLC16A1/PFKFB2/CHRM3/ALOX5/MCU/GLUD1/FFAR4/TCF7L2/SIRT3/SCT/SLC25A22/BRSK2/ABCC8/SYT7/LRP5/CPT1A/ANO1/DRD2/TM7SF3/SLC8B1/SIRT4/HNF1A/PSMD9/AACS/FOXO1/TNFSF11/PRKD1/CPLX3/SSTR5/BAIAP3/ABAT/PRKCB/RPH3AL/CRHR1/STXBP4/GRP/GNA11/RAB11B/PRKACA/RAB3A/FFAR1/GIPR/TRPM4/EIPR1/PRKCE/RAB11FIP5/PAX8/RAPGEF4/KLF7/ABCA12/PTPRN/IRS1/PER2/PASK/PLCB1/KCNB1/TIAM1/FAM3B/PLA2G6/PIM3/ITPR1/RAF1/MYRIP/CASR/ADCY5/SLC2A2/CPLX1/CD38/EPHA5/PPP3CA/SLC9B2/AIMP1/CPE/HLA-DRB1/UQCC2/PRKN/GHRHR/EGFR/CFTR/PTPRN2/SFRP1/CHD7/RIMS2/SYBU/SLC30A8/ADCY8/RFX3/JAK2/LRRC8A/CDK16/SLC16A2/ACSL4/HTR2C	93
GO:0046058	cAMP metabolic process	14/5579	23/18888	0.608695652173913	2.06077137090175	3.2956741202088	0.00175909530939131	0.0252735326083976	0.0213342004225259	EPHA2/PDE4B/ADCY9/ADCY7/PDE4A/PDE4C/CACNB4/ADCY5/ADCY2/PDE4D/PDE10A/ADCY1/PDE7A/ADCY8	14
GO:0072311	glomerular epithelial cell differentiation	14/5579	23/18888	0.608695652173913	2.06077137090175	3.2956741202088	0.00175909530939131	0.0252735326083976	0.0213342004225259	NOTCH2/PTPRO/MYO1E/IQGAP1/FOXJ1/NPHS1/JAG1/ASXL1/KLF15/PROM1/EDNRA/BASP1/MAGI2/EXT1	14
GO:0021700	developmental maturation	126/5579	341/18888	0.36950146627566	1.2509667852688	3.02791416388529	0.00177837639619796	0.0254927439961771	0.0215192437939553	HES5/RERE/CLSTN1/IGSF21/EPHA8/C1QA/NFIA/BCAN/DISC1/CATSPERE/CEND1/RAB38/ZBTB16/ARCN1/LRRK2/WNT10B/DDIT3/SRRM4/ZNF664-RFLNA/RFLNA/BRCA2/ZAR1L/RB1/DIAPH3/ATP6V1D/SLC24A4/UNC13C/ALDH1A2/ADAMTS7/BNC1/ABHD2/BAIAP3/PLA2G10/XYLT1/VPS35/MMP2/CNGB1/CDH5/CDH3/AP1G1/ARHGEF15/NF1/ATP6V0A1/C1QL1/PHOSPHO1/FOXJ1/TYMS/BCL2/PALM/FUT6/C3/PRKACA/AP1M1/UNC13A/RAB3A/ANKRD27/CEBPA/LGI4/RYR1/BSPH1/ELSPBP1/SHANK1/NRXN1/BCL11A/ATP6V1B1/TFCP2L1/PTPRN/CDC25B/FERMT1/VSX1/TRPC4AP/KCNB1/B4GALT5/APP/KCNE1/ATP6V1E1/SEZ6L/SOX10/CX3CR1/SLC26A6/IQCF1/WNT5A/IFT80/NLGN1/MAP3K13/MAEA/FGFR3/RBPJ/ANKRD17/IL15/EDNRA/ROPN1L/ADAMTS12/SPINK5/EFCAB9/ANKS1A/TCP11/RUNX2/ADGRB3/GJA1/RPS6KA2/CCR6/FAM20C/GHRHR/CAMK2B/RELN/CFTR/AKR1B1/ATP6V0A4/CNTNAP2/DEFB1/PTK2B/FGFR1/GPAT4/ATP6V1H/SYBU/EXT1/KCNQ3/RFX3/SHB/SEMA4D/TDRD7/LHX6/STXBP1/ZDHHC15/BTK	126
GO:0032409	regulation of transporter activity	99/5579	260/18888	0.380769230769231	1.28911439877563	3.03920670786209	0.00180259544113657	0.0257815907788744	0.0217630686382676	EPHB2/HPCA/SLC6A9/CTTNBP2NL/CASQ2/APOA2/NOS1AP/LRRC52/CNIH3/ACTN2/RYR2/CHRM3/CACNB2/ANK3/ANO9/DRD4/STIM1/AHNAK/GRM5/DRD2/FXYD6/CRACR2A/NOS1/NDFIP2/FGF14/AKAP6/COA8/ANTKMT/SHISA9/CACNG3/JPH3/YWHAE/FGF11/ATP1B2/PIRT/SHISA6/STAC2/HAP1/CRHR1/NEDD4L/GRP/BCL2/NETO1/PRKACA/FXYD3/FXYD1/FXYD7/FXYD5/ACTN4/SHANK1/CACNG8/SHISA7/PRKCE/CACNB4/STK39/HECW2/MIR153-1/MIR499A/JPH2/KCNG1/APP/KCNE1/CACNG2/MAPK8IP2/SHANK3/CAV3/GPD1L/CACNA1D/KCNAB1/NLGN1/FGF12/DLG1/HTT/PKD2/SNCA/ANK2/CAMK2D/EDNRA/MEF2C/TRDN/SGK1/OPRM1/ACTB/HECW1/NIPSNAP2/KCTD7/CACNA2D1/ABCB1/RELN/CFTR/TCAF2/PTK2B/DAPK1/WNK2/PTPN3/RXRA/ACE2/DMD/FGF13	99
GO:0046474	glycerophospholipid biosynthetic process	82/5579	210/18888	0.39047619047619	1.32197782500704	3.03778744261936	0.00188760306653096	0.0269366059223877	0.0227380540091128	PIK3CD/SLC44A5/APOA2/PLA2G4A/PIP4K2A/CHAT/PTDSS2/INPPL1/UVRAG/RAB38/PIK3C2G/ETNK1/CHPT1/PITPNM2/TPTE2/MTMR6/DGKH/HTR2A/TTC7B/ITPKA/SMG1/PLCG2/PITPNM3/PLSCR3/PIGL/DHRS7B/PIP4K2B/PGAP3/PIK3C3/PIGN/SOCS6/PIP5K1C/SLC27A1/PIK3R2/PLA2G4C/MBOAT7/SH3YL1/LPIN1/EFR3B/INPP4A/ACSL3/DGKD/PIGU/PIGT/SYNJ1/AGPAT3/MTMR3/PLA2G6/PNPLA3/MTMR14/TAMM41/IP6K2/IP6K1/PIK3CB/PLSCR1/PLD1/LIPH/DGKG/PCYT1A/PIGX/PIGG/DGKQ/PI4K2B/CWH43/INPP4B/LPCAT1/PIK3R1/SYNJ2/AGPAT4/DGKB/PIK3CG/AGPAT5/MTMR7/GPAT4/EFR3A/PIP5K1B/AGPAT2/PIGA/PCYT1B/HTR2C/MTM1/MTMR1	82
GO:0034331	cell junction maintenance	23/5579	45/18888	0.511111111111111	1.73039373842385	3.17596152497539	0.00191378210873332	0.0272488167212007	0.0230016011696606	SORT1/CTBP2/PLEKHA7/SHANK2/ERC1/TJP1/KIFC3/C1QL1/ITGB3/CBLN2/PRTN3/RAB3A/CD177/SHANK1/BSN/ERC2/NLGN1/DLG1/SYNGAP1/ADGRB3/PLXNA4/MTSS1/OPHN1	23
GO:0043254	regulation of protein-containing complex assembly	151/5579	418/18888	0.361244019138756	1.2230107606189	2.98515901595782	0.00196333229791088	0.0278700805435344	0.0235260299112337	ISG15/PRKCZ/MTOR/FBLIM1/CAPZB/PINK1/CDC42/OPRD1/TRABD2B/FAF1/KANK4/DNAJC6/RHOC/PTPN22/PDE4DIP/PRUNE1/SPTA1/SELP/MPP7/SVIL/ADD3/CALY/NUMA1/FCHSD2/PAK1/MMP1/SORL1/TIRAP/JAM3/EPS8/TWF1/WNT10B/NAV3/HRK/ULK1/HMGB1/DNAJC15/RB1/ARHGEF7/PRKD1/TOGARAM1/SPTB/EVL/WARS1/HSP90AA1/FMN1/SPTBN5/MEFV/VPS35/CDH5/PLCG2/COTL1/PIEZO1/DHX33/FLII/SSH2/MAPT/SKAP1/CDC42EP4/GRB2/BAIAP2/RIOK3/FHOD3/NCLN/PIK3R2/ANKRD27/NPHS1/PLEKHG2/MARK4/VASP/NAPA/NOP53/RASIP1/NR1H2/MAPRE3/PRKCE/SPTBN1/PLEK/ADD2/ANKRD53/TGFBRAP1/NCK2/RALB/CLASP1/NCKAP1/MAP2/TRAF3IP1/FERMT1/HCK/ARHGAP40/PREX1/BID/DRG1/TRIOBP/BAIAP2L2/EP300/BIK/CAV3/RAF1/GSK3B/NCK1/P2RY12/TFRC/DLG1/GAK/RNF4/ADD1/SLIT2/SLAIN2/CRACD/SNCA/ZNF827/FNIP2/TPPP/FNIP1/PPP2CA/SAR1B/CSNK1A1/CYFIP2/CARMIL1/TRIM31/DAAM2/SENP6/SNX9/VPS41/CCL24/CD36/BAIAP2L1/MET/PTK2B/CLU/NRG1/SPIDR/CYRIB/MAPK15/HSF1/KANK1/HAUS6/SYK/TMOD1/ABCA1/TLR4/MEGF9/STXBP1/SPTAN1/ABL1/TRAF2/MSN/BTK/TMSB15B/TENM1	151
GO:0010506	regulation of autophagy	131/5579	357/18888	0.366946778711485	1.24231775520748	2.99265653107536	0.00196675607324963	0.0278700805435344	0.0235260299112337	MTOR/ATP13A2/PINK1/ZC3H12A/KDM4A/ELAPOR1/PTPN22/SEC22B/ABL2/RAB3GAP2/GPR137B/PIP4K2A/CCNY/BAG3/BNIP3/NLRP6/TRIM5/EIF4G2/KAT5/SNX32/TPCN2/UVRAG/FEZ1/VPS26B/TIGAR/STK38L/LRRK2/DDIT3/DRAM1/USP30/TPCN1/HSPB8/ATP6V0A2/ULK1/HMGB1/FOXO1/PRKD1/SCFD1/ATP6V1D/VPS13C/HERC1/DAPK2/TSC2/MEFV/CLEC16A/MAPK3/VPS35/USP10/SLC7A5/PIP4K2B/ORMDL3/STAT3/ATP6V0A1/MAPT/CALCOCO2/EXOC7/USP36/RPTOR/MTCL1/RMC1/NPC1/PIK3C3/RNF152/BCL2/PRKACA/PIK3R2/SUPT5H/GSK3A/RASIP1/ATP6V1C2/FEZ2/ATP6V1E2/ATP6V1B1/RALB/DAPL1/ATG16L1/SH3BP4/ERFE/TRIB3/MTCL2/ATP6V1E1/MTMR3/EP300/TSPO/ITPR1/SETD2/GSK3B/SNX4/PIK3CB/USP13/HTT/TBC1D14/SNCA/FBXW7/DAP/SNX18/STING1/LARP1/TRIM38/TFEB/EPM2A/TAB2/PRKN/FOXK1/NOD1/MET/EXOC4/RHEB/GATA4/LZTS1/BNIP3L/ADRA1A/ATP6V1H/ATP6V0D2/RIPK2/MTDH/MAPK15/NRBP2/WASHC1/DCAF12/DAPK1/SPTLC1/SNX30/TRIM32/ABL1/GPSM1/TAB3/CDK16/RRAGB/MTMR8/MTM1	131
GO:0002027	regulation of heart rate	45/5579	104/18888	0.432692307692308	1.4649027258814	3.07802172501982	0.00197061175560344	0.0278700805435344	0.0235260299112337	EDN2/TNNI3K/CASQ2/NOS1AP/RYR2/CACNB2/CTNNA3/RNLS/KCNQ1/DRD2/CACNA1C/PKP2/MDM2/ATP2A2/HCN4/YWHAE/TRPV1/CACNA1G/KCNH6/DSG2/PRKACA/TRPM4/ADM5/SLC8A1/SNTA1/ADA/KCNE1/ADM2/CAV3/GPD1L/SCN5A/CACNA1D/TACR3/ANK2/CAMK2D/EDNRA/PDE4D/ADRA1B/DSP/CACNA2D1/KCNH2/ADRA1A/SLC1A1/DMD/AGTR2	45
GO:0045807	positive regulation of endocytosis	63/5579	155/18888	0.406451612903226	1.37606346379569	3.04375914028321	0.00197910765484167	0.0279278977752267	0.0235748352930501	PLA2G5/CDC42/APOA2/WNT3A/CAMK1D/SFTPD/ATAD1/CALY/CD151/TUB/PTPRJ/DRD2/CBL/NTF3/BICD1/LRRK2/ANO6/APPL2/GAS6/RAB27A/ANXA2/PLCG2/CYBA/ARRB2/MYO18A/SPACA3/NEDD4L/AZU1/C3/INSR/MERTK/SLC11A1/DGKD/SIRPB1/SIRPA/BCR/IL2RB/CAV3/TBC1D5/WNT5A/NLGN1/STAP1/SNCA/PPP3CA/IL15/ITGA2/CD14/DOCK2/H1-1/TULP1/SYNE1/ABCA13/HIP1/MAGI2/CD36/PPP3CC/CLU/ANGPT1/SYK/FCN1/CFP/BTK/GPC3	63
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	64/5579	158/18888	0.40506329113924	1.37136322692919	3.03490785730282	0.00202368369950231	0.0284934664889925	0.0240522500050789	GNB1/CNR2/GPR3/PDE4B/PTGFR/ADGRL4/ADGRL2/GPR161/ATP2B4/LGR4/DRD2/LGR5/NOS1/ADGRD1/GNG2/AKAP13/CRTC3/ADCY9/ADCY7/ADGRG5/ADGRG1/ADORA2B/CRHR1/PRKCA/NHERF1/RIT2/GALR1/ADGRE1/PDE4A/PRKACA/ADGRE3/ADGRE2/APLP1/GSK3A/GIPR/ADM5/LHCGR/RAPGEF4/RAMP1/ADM2/ADCY5/GPR78/ADGRL3/RXFP1/ADCY2/ADRA1B/TCP11/ADGRF5/ADGRF1/ADGRF2/ADGRB3/ADGRG6/GHRHR/RAMP3/ADCY1/CALCR/ADRA1A/ADCY8/ADGRB1/GNAQ/ABCA1/LPAR1/ADGRD2/ADGRG4	64
GO:0017156	calcium-ion regulated exocytosis	31/5579	66/18888	0.46969696969697	1.59018396910492	3.10966388842062	0.00204594473548379	0.0286794377080206	0.0242092342827041	RIMS3/SYT6/SYT11/SYT2/SYT8/TSPAN18/SYT7/SYT12/SYT10/SYT1/ATP2A2/RPH3A/UNC13C/SCAMP5/BAIAP3/ARHGAP17/DOC2A/RPH3AL/UNC13A/RAB3A/NLRP5/RAPGEF4/RIMS4/KCNB1/SYN2/CADPS/RIMS1/CADPS2/TRPV6/RIMS2/STXBP1	31
GO:0050771	negative regulation of axonogenesis	31/5579	66/18888	0.46969696969697	1.59018396910492	3.10966388842062	0.00204594473548379	0.0286794377080206	0.0242092342827041	EPHB2/DAB1/SEMA4A/TNR/WNT3A/SLIT1/DIP2B/ULK1/PSEN1/SEMA6D/SEMA4B/RGMA/WNT3/DCC/SEMA6B/PTPRS/RTN4/MAP2/RTN4R/SEMA3F/WNT5A/SEMA5A/SEMA6A/FSTL4/CDKL3/SYNGAP1/EPHA7/SEMA3C/SEMA3A/SEMA4D/FGF13	31
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	13/5579	21/18888	0.619047619047619	2.09581850305994	3.25299810482542	0.00207414529192809	0.0290105619639213	0.0244887468997017	GNB1/CHRM3/GRK2/CHRM5/PRKCB/HRH4/GNA11/GNA15/PLCB1/ITPR1/OPRM1/CHRM2/GNAQ	13
GO:0048839	inner ear development	77/5579	196/18888	0.392857142857143	1.33003866540343	3.00712810823602	0.00210032996357583	0.0292492077779411	0.0246901954943711	HES5/EPHB2/GRHL3/HPCA/KCNQ4/ROR1/COL11A1/KCNK2/USH2A/WNT3A/ITGA8/MYO3A/PCDH15/CDH23/PDZD7/FGFR2/KCNQ1/USH1C/TSKU/MYO7A/TECTA/COL2A1/LRIG3/LGR5/LIN7A/CEP290/SLC17A8/TBX3/ATP8A2/DIAPH3/SIX4/TGFB3/JAG2/GABRA5/STRC/ADAM10/PAFAH1B1/MYO15A/NHERF1/USH1G/TTC39C/CEBPA/HPN/MPV17/ATP6V1B1/PAX8/INSIG2/EPHA4/JAG1/CECR2/TBX1/BCR/IFT27/TRIOBP/WNT5A/LRIG1/PLS1/MSX1/RBPJ/ADGRV1/GABRB2/FOXI1/TFAP2A/PTK7/MYO6/TBX18/SOBP/EYA4/NOX3/GSDME/HOXA13/BMPER/GLI3/FGFR1/CHD7/EYA1/ESRP1	77
GO:0035116	embryonic hindlimb morphogenesis	16/5579	28/18888	0.571428571428571	1.93460169513226	3.20421533221368	0.00211428932485748	0.0292492077779411	0.0246901954943711	ALX3/ALX4/ZBTB16/TBX3/WNT3/TBX4/AFF3/WNT7A/RARB/TP63/MSX1/PITX1/TWIST1/CHD7/RSPO2/GPC3	16
GO:0048668	collateral sprouting	16/5579	28/18888	0.571428571428571	1.93460169513226	3.20421533221368	0.00211428932485748	0.0292492077779411	0.0246901954943711	CRABP2/WNT3A/PRKG1/ULK1/NIN/RGMA/IST1/WNT3/DCC/PTPRS/APP/FSTL4/EPHA7/COBL/SEMA4D/FGF13	16
GO:0051446	positive regulation of meiotic cell cycle	16/5579	28/18888	0.571428571428571	1.93460169513226	3.20421533221368	0.00211428932485748	0.0292492077779411	0.0246901954943711	OVOL1/RAD51AP1/PRDM7/INSR/MEIOSIN/CDC25B/PLCB1/WNT5A/MSX1/RBM46/CDC25C/LFNG/NPM2/PIWIL2/MAPK15/DMRT1	16
GO:0086010	membrane depolarization during action potential	16/5579	28/18888	0.571428571428571	1.93460169513226	3.20421533221368	0.00211428932485748	0.0292492077779411	0.0246901954943711	CACNB2/ANK3/CACNA1C/HCN4/CACNA1G/HCN2/TRPM4/SLC8A1/CAV3/SCN5A/SCN11A/CACNA1D/ANK2/CACNA2D1/KCNH2/PTPN3	16
GO:0045778	positive regulation of ossification	26/5579	53/18888	0.490566037735849	1.66083730431165	3.11915266694047	0.00213609306517429	0.029472807053073	0.0248789428224123	ISG15/ALOX5/BMPR1A/NELL1/ZBTB16/ANO6/VDR/WNT10B/P2RX7/SMAD3/SOX11/SLC8A1/ACVR1/BMP7/SETD2/WNT5A/BMPR1B/MEF2C/ADGRV1/FBN2/BMP6/TFAP2A/FAM20C/FZD9/SLC20A2/RXRA	26
GO:0042692	muscle cell differentiation	154/5579	428/18888	0.35981308411215	1.21816625429473	2.95583760309961	0.00213975556256527	0.029472807053073	0.0248789428224123	SKI/MTOR/GLMN/SORT1/PTGFRN/NOTCH2/CACNA1S/MYOG/MYBPH/KCNH1/WNT3A/ACTN2/SMYD3/ITGA8/NEBL/PRKG1/BMPR1A/CASP7/FGFR2/ADAM12/DOCK1/LRRC27/TNNT3/IGF2/CD81/CDON/ADAMTS15/WNT5B/CD9/PRICKLE1/WNT10B/KRT8/MDM2/ATP2A2/TBX3/NOS1/RB1/ATP11A/ADPRHL1/MMP14/PRKD1/AKAP6/SIX4/ASB2/SETD3/YY1/CAPN3/RORA/PIAS1/NEO1/AKAP13/MEF2A/CACNA1H/MRTFB/MYH11/IL4R/NFATC3/PIEZO1/ARRB2/KDM6B/MAP2K4/FLII/RARA/HDAC5/SPAG9/MYOM1/CDH2/FHOD3/SMAD4/BCL2/PTBP1/HDGFL2/TNFSF14/OLFM2/DNMT1/NPHS1/RYR1/ACTN4/GSK3A/DMPK/EHD2/MYBPC2/TNNT1/SLC8A1/MEIS1/ANKRD23/TMEM182/FHL2/CACNB4/ACVR1/TANC1/TTN/CFLAR/IGFBP5/OBSL1/DNER/HDAC4/MIR499A/RCAN1/COL6A1/TBX1/MYO18B/LARGE1/MRTFA/CAV3/RARB/CACNA2D2/FOXP1/MSX1/WDR1/MED28/PDGFRA/KIT/HOPX/ANKRD17/PDLIM5/PPP3CA/ANK2/EDNRA/SORBS2/NLN/MEF2C/PDGFRB/SGCD/DOCK2/RBM24/RIPOR2/PI16/ADGRB3/TBX18/LAMA2/SYNE1/QKI/HDAC9/CAV2/FLNC/SMO/KEL/MYOM2/GATA4/SGCZ/BIN3/ADRA1A/NRG1/COL14A1/ADGRB1/PLEC/MYORG/PGM5/TMOD1/TRIM32/CDK9/MYMK/DMD	154
